DateTime,Load (kW)
1/10/2017 17:00,3.4505
1/10/2017 18:00,1.728
1/10/2017 19:00,1.22375
1/10/2017 20:00,1.3655
1/10/2017 21:00,0.816
1/10/2017 22:00,0.491
1/10/2017 23:00,0.422
1/11/2017 0:00,0.4105
1/11/2017 1:00,0.431
1/11/2017 2:00,0.411
1/11/2017 3:00,0.41525
1/11/2017 4:00,0.42225
1/11/2017 5:00,0.43225
1/11/2017 6:00,0.482
1/11/2017 7:00,1.0255
1/11/2017 8:00,1.09925
1/11/2017 9:00,1.40025
1/11/2017 10:00,2.24575
1/11/2017 11:00,2.634
1/11/2017 12:00,2.918
1/11/2017 13:00,0.791
1/11/2017 14:00,0.71625
1/11/2017 15:00,1.1715
1/11/2017 16:00,2.88775
1/11/2017 17:00,1.02575
1/11/2017 18:00,1.22175
1/11/2017 19:00,1.08275
1/11/2017 20:00,0.784
1/11/2017 21:00,0.99
1/11/2017 22:00,1.8445
1/11/2017 23:00,0.51575
1/12/2017 0:00,0.45025
1/12/2017 1:00,0.41675
1/12/2017 2:00,0.415
1/12/2017 3:00,0.43125
1/12/2017 4:00,0.43725
1/12/2017 5:00,0.40425
1/12/2017 6:00,0.46425
1/12/2017 7:00,0.8735
1/12/2017 8:00,0.85425
1/12/2017 9:00,0.99425
1/12/2017 10:00,2.31275
1/12/2017 11:00,2.42425
1/12/2017 12:00,0.77825
1/12/2017 13:00,0.72675
1/12/2017 14:00,3.1755
1/12/2017 15:00,1.5445
1/12/2017 16:00,3.39025
1/12/2017 17:00,1.421
1/12/2017 18:00,1.127
1/12/2017 19:00,0.93775
1/12/2017 20:00,1.16325
1/12/2017 21:00,0.75225
1/12/2017 22:00,0.4535
1/12/2017 23:00,0.42475
1/13/2017 0:00,0.40125
1/13/2017 1:00,0.415
1/13/2017 2:00,0.4155
1/13/2017 3:00,0.42975
1/13/2017 4:00,0.38625
1/13/2017 5:00,0.3945
1/13/2017 6:00,0.4725
1/13/2017 7:00,0.8695
1/13/2017 8:00,1.06
1/13/2017 9:00,1.241
1/13/2017 10:00,1.9995
1/13/2017 11:00,2.30125
1/13/2017 12:00,0.6575
1/13/2017 13:00,0.60575
1/13/2017 14:00,0.72725
1/13/2017 15:00,0.85675
1/13/2017 16:00,0.95575
1/13/2017 17:00,1.02125
1/13/2017 18:00,1.04525
1/13/2017 19:00,0.7435
1/13/2017 20:00,0.75475
1/13/2017 21:00,0.7515
1/13/2017 22:00,0.5575
1/13/2017 23:00,0.42975
1/14/2017 0:00,0.42875
1/14/2017 1:00,0.4715
1/14/2017 2:00,0.44725
1/14/2017 3:00,0.42675
1/14/2017 4:00,0.438
1/14/2017 5:00,0.411
1/14/2017 6:00,0.46475
1/14/2017 7:00,2.03125
1/14/2017 8:00,2.94125
1/14/2017 9:00,4.04075
1/14/2017 10:00,5.457
1/14/2017 11:00,6.16975
1/14/2017 12:00,2.1725
1/14/2017 13:00,1.586
1/14/2017 14:00,1.526
1/14/2017 15:00,1.3135
1/14/2017 16:00,3.6865
1/14/2017 17:00,1.58775
1/14/2017 18:00,1.73475
1/14/2017 19:00,0.9935
1/14/2017 20:00,1.08825
1/14/2017 21:00,1.7215
1/14/2017 22:00,2.08125
1/14/2017 23:00,1.93825
1/15/2017 0:00,1.4315
1/15/2017 1:00,0.404
1/15/2017 2:00,0.4035
1/15/2017 3:00,0.38475
1/15/2017 4:00,0.67425
1/15/2017 5:00,0.44525
1/15/2017 6:00,0.7645
1/15/2017 7:00,1.39325
1/15/2017 8:00,1.245
1/15/2017 9:00,1.969
1/15/2017 10:00,3.6075
1/15/2017 11:00,3.30825
1/15/2017 12:00,1.044
1/15/2017 13:00,4.68825
1/15/2017 14:00,2.21725
1/15/2017 15:00,1.827
1/15/2017 16:00,0.97025
1/15/2017 17:00,1.27275
1/15/2017 18:00,1.13175
1/15/2017 19:00,0.959
1/15/2017 20:00,0.90825
1/15/2017 21:00,0.79525
1/15/2017 22:00,0.616
1/15/2017 23:00,0.50125
1/16/2017 0:00,0.45025
1/16/2017 1:00,0.44875
1/16/2017 2:00,0.4545
1/16/2017 3:00,0.466
1/16/2017 4:00,0.425
1/16/2017 5:00,0.43075
1/16/2017 6:00,0.5
1/16/2017 7:00,0.92125
1/16/2017 8:00,1.05525
1/16/2017 9:00,1.0555
1/16/2017 10:00,4.44175
1/16/2017 11:00,2.77925
1/16/2017 12:00,1.92925
1/16/2017 13:00,2.80375
1/16/2017 14:00,1.99775
1/16/2017 15:00,1.66925
1/16/2017 16:00,0.92075
1/16/2017 17:00,1.2065
1/16/2017 18:00,0.87025
1/16/2017 19:00,0.72625
1/16/2017 20:00,0.7305
1/16/2017 21:00,0.94925
1/16/2017 22:00,0.49875
1/16/2017 23:00,0.46725
1/17/2017 0:00,0.4645
1/17/2017 1:00,0.554
1/17/2017 2:00,0.50125
1/17/2017 3:00,0.44925
1/17/2017 4:00,0.4335
1/17/2017 5:00,0.433
1/17/2017 6:00,0.50325
1/17/2017 7:00,1.161
1/17/2017 8:00,0.949
1/17/2017 9:00,2.22
1/17/2017 10:00,5.17625
1/17/2017 11:00,6.082
1/17/2017 12:00,2.50625
1/17/2017 13:00,4.8195
1/17/2017 14:00,4.075
1/17/2017 15:00,2.202
1/17/2017 16:00,2.36175
1/17/2017 17:00,1.7895
1/17/2017 18:00,2.437
1/17/2017 19:00,2.2515
1/17/2017 20:00,1.81525
1/17/2017 21:00,1.68875
1/17/2017 22:00,1.177
1/17/2017 23:00,0.50075
1/18/2017 0:00,1.09225
1/18/2017 1:00,1.00525
1/18/2017 2:00,1.717
1/18/2017 3:00,1.60875
1/18/2017 4:00,1.64375
1/18/2017 5:00,1.6925
1/18/2017 6:00,1.6045
1/18/2017 7:00,2.423
1/18/2017 8:00,3.95325
1/18/2017 9:00,4.21425
1/18/2017 10:00,6.56725
1/18/2017 11:00,5.847
1/18/2017 12:00,3.49575
1/18/2017 13:00,3.35375
1/18/2017 14:00,1.90475
1/18/2017 15:00,1.73475
1/18/2017 16:00,1.91725
1/18/2017 17:00,1.76225
1/18/2017 18:00,1.9755
1/18/2017 19:00,1.49775
1/18/2017 20:00,1.68725
1/18/2017 21:00,1.56
1/18/2017 22:00,0.5625
1/18/2017 23:00,0.76875
1/19/2017 0:00,0.5385
1/19/2017 1:00,0.63525
1/19/2017 2:00,0.9725
1/19/2017 3:00,1.01825
1/19/2017 4:00,1.112
1/19/2017 5:00,1.15775
1/19/2017 6:00,1.51925
1/19/2017 7:00,2.34125
1/19/2017 8:00,2.14
1/19/2017 9:00,1.564
1/19/2017 10:00,3.0405
1/19/2017 11:00,3.58725
1/19/2017 12:00,1.5485
1/19/2017 13:00,1.40725
1/19/2017 14:00,1.962
1/19/2017 15:00,2.18175
1/19/2017 16:00,2.39625
1/19/2017 17:00,1.64325
1/19/2017 18:00,1.8725
1/19/2017 19:00,1.497
1/19/2017 20:00,0.77975
1/19/2017 21:00,0.75875
1/19/2017 22:00,0.625
1/19/2017 23:00,0.4785
1/20/2017 0:00,0.457
1/20/2017 1:00,0.45625
1/20/2017 2:00,0.4525
1/20/2017 3:00,0.4685
1/20/2017 4:00,0.744
1/20/2017 5:00,0.75325
1/20/2017 6:00,0.83125
1/20/2017 7:00,1.70275
1/20/2017 8:00,1.60425
1/20/2017 9:00,1.73725
1/20/2017 10:00,2.85325
1/20/2017 11:00,2.84725
1/20/2017 12:00,2.694
1/20/2017 13:00,1.14975
1/20/2017 14:00,0.88175
1/20/2017 15:00,1.19925
1/20/2017 16:00,1.13825
1/20/2017 17:00,0.94375
1/20/2017 18:00,1.24325
1/20/2017 19:00,1.1635
1/20/2017 20:00,0.86275
1/20/2017 21:00,0.69675
1/20/2017 22:00,0.65925
1/20/2017 23:00,0.4725
1/21/2017 0:00,0.464
1/21/2017 1:00,0.40775
1/21/2017 2:00,0.45725
1/21/2017 3:00,0.4065
1/21/2017 4:00,0.446
1/21/2017 5:00,0.71
1/21/2017 6:00,0.79775
1/21/2017 7:00,1.36375
1/21/2017 8:00,1.3275
1/21/2017 9:00,2.85175
1/21/2017 10:00,2.66
1/21/2017 11:00,4.489
1/21/2017 12:00,2.0135
1/21/2017 13:00,1.51475
1/21/2017 14:00,1.1875
1/21/2017 15:00,0.89325
1/21/2017 16:00,1.29275
1/21/2017 17:00,1.5675
1/21/2017 18:00,1.8205
1/21/2017 19:00,1.5665
1/21/2017 20:00,4.0145
1/21/2017 21:00,0.97325
1/21/2017 22:00,0.552
1/21/2017 23:00,0.43325
1/22/2017 0:00,0.486
1/22/2017 1:00,0.43025
1/22/2017 2:00,0.54875
1/22/2017 3:00,0.46475
1/22/2017 4:00,0.47275
1/22/2017 5:00,0.74825
1/22/2017 6:00,0.48925
1/22/2017 7:00,1.763
1/22/2017 8:00,1.3155
1/22/2017 9:00,1.92325
1/22/2017 10:00,4.08525
1/22/2017 11:00,3.40875
1/22/2017 12:00,1.01625
1/22/2017 13:00,0.71425
1/22/2017 14:00,2.87275
1/22/2017 15:00,0.7355
1/22/2017 16:00,0.73575
1/22/2017 17:00,0.6695
1/22/2017 18:00,0.64225
1/22/2017 19:00,0.57775
1/22/2017 20:00,0.54425
1/22/2017 21:00,0.5075
1/22/2017 22:00,0.53425
1/22/2017 23:00,0.60525
1/23/2017 0:00,0.5035
1/23/2017 1:00,0.51075
1/23/2017 2:00,0.48625
1/23/2017 3:00,0.52075
1/23/2017 4:00,0.49925
1/23/2017 5:00,0.51375
1/23/2017 6:00,0.53025
1/23/2017 7:00,2.10025
1/23/2017 8:00,4.135
1/23/2017 9:00,4.5685
1/23/2017 10:00,5.49075
1/23/2017 11:00,4.6815
1/23/2017 12:00,0.68325
1/23/2017 13:00,0.648
1/23/2017 14:00,1.475
1/23/2017 15:00,1.25475
1/23/2017 16:00,1.01125
1/23/2017 17:00,1.40675
1/23/2017 18:00,1.24375
1/23/2017 19:00,0.87625
1/23/2017 20:00,0.8595
1/23/2017 21:00,0.9405
1/23/2017 22:00,0.52575
1/23/2017 23:00,0.50225
1/24/2017 0:00,0.691
1/24/2017 1:00,0.531
1/24/2017 2:00,0.44625
1/24/2017 3:00,0.44175
1/24/2017 4:00,0.4495
1/24/2017 5:00,0.71425
1/24/2017 6:00,0.80825
1/24/2017 7:00,1.38525
1/24/2017 8:00,1.87
1/24/2017 9:00,4.0295
1/24/2017 10:00,4.7255
1/24/2017 11:00,3.37975
1/24/2017 12:00,3.39075
1/24/2017 13:00,1.6625
1/24/2017 14:00,0.81175
1/24/2017 15:00,1.41625
1/24/2017 16:00,2.15575
1/24/2017 17:00,1.433
1/24/2017 18:00,3.07975
1/24/2017 19:00,0.8315
1/24/2017 20:00,0.7245
1/24/2017 21:00,0.75225
1/24/2017 22:00,0.55475
1/24/2017 23:00,0.4085
1/25/2017 0:00,0.4505
1/25/2017 1:00,0.48275
1/25/2017 2:00,0.4835
1/25/2017 3:00,0.448
1/25/2017 4:00,0.4735
1/25/2017 5:00,0.41775
1/25/2017 6:00,0.5085
1/25/2017 7:00,0.867
1/25/2017 8:00,0.80525
1/25/2017 9:00,1.0385
1/25/2017 10:00,3.90175
1/25/2017 11:00,3.31275
1/25/2017 12:00,1.112
1/25/2017 13:00,0.7775
1/25/2017 14:00,0.6695
1/25/2017 15:00,0.777
1/25/2017 16:00,2.12175
1/25/2017 17:00,2.0935
1/25/2017 18:00,2.173
1/25/2017 19:00,1.00325
1/25/2017 20:00,1.41125
1/25/2017 21:00,0.864
1/25/2017 22:00,0.6415
1/25/2017 23:00,1.2985
1/26/2017 0:00,1.03775
1/26/2017 1:00,1.799
1/26/2017 2:00,1.568
1/26/2017 3:00,2.10725
1/26/2017 4:00,2.32075
1/26/2017 5:00,2.89175
1/26/2017 6:00,2.268
1/26/2017 7:00,3.12475
1/26/2017 8:00,3.2655
1/26/2017 9:00,4.086
1/26/2017 10:00,5.382
1/26/2017 11:00,7.781
1/26/2017 12:00,4.7465
1/26/2017 13:00,4.42825
1/26/2017 14:00,1.2765
1/26/2017 15:00,1.0425
1/26/2017 16:00,2.29575
1/26/2017 17:00,1.77475
1/26/2017 18:00,1.46475
1/26/2017 19:00,0.74875
1/26/2017 20:00,1.0655
1/26/2017 21:00,1.2045
1/26/2017 22:00,0.521
1/26/2017 23:00,1.0025
1/27/2017 0:00,1.2665
1/27/2017 1:00,1.46175
1/27/2017 2:00,2.02225
1/27/2017 3:00,2.3325
1/27/2017 4:00,2.96225
1/27/2017 5:00,2.42675
1/27/2017 6:00,2.729
1/27/2017 7:00,3.39475
1/27/2017 8:00,3.72475
1/27/2017 9:00,4.80375
1/27/2017 10:00,4.8755
1/27/2017 11:00,6.16025
1/27/2017 12:00,4.84625
1/27/2017 13:00,5.18425
1/27/2017 14:00,1.28875
1/27/2017 15:00,1.1525
1/27/2017 16:00,1.29075
1/27/2017 17:00,2.747
1/27/2017 18:00,2.55975
1/27/2017 19:00,2.80425
1/27/2017 20:00,2.76175
1/27/2017 21:00,2.265
1/27/2017 22:00,0.5045
1/27/2017 23:00,0.817
1/28/2017 0:00,0.7045
1/28/2017 1:00,1.01475
1/28/2017 2:00,1.51225
1/28/2017 3:00,1.5135
1/28/2017 4:00,2.06425
1/28/2017 5:00,2.3005
1/28/2017 6:00,2.7855
1/28/2017 7:00,4.19025
1/28/2017 8:00,4.72325
1/28/2017 9:00,4.76775
1/28/2017 10:00,5.602
1/28/2017 11:00,5.76125
1/28/2017 12:00,3.432
1/28/2017 13:00,0.94825
1/28/2017 14:00,1.03875
1/28/2017 15:00,1.06575
1/28/2017 16:00,1.22225
1/28/2017 17:00,1.33975
1/28/2017 18:00,2.9075
1/28/2017 19:00,0.93
1/28/2017 20:00,0.81475
1/28/2017 21:00,1.209
1/28/2017 22:00,0.486
1/28/2017 23:00,0.99025
1/29/2017 0:00,1.0705
1/29/2017 1:00,1.52525
1/29/2017 2:00,2.17175
1/29/2017 3:00,2.37925
1/29/2017 4:00,3.1005
1/29/2017 5:00,2.245
1/29/2017 6:00,2.67025
1/29/2017 7:00,4.8725
1/29/2017 8:00,5.06125
1/29/2017 9:00,4.08725
1/29/2017 10:00,6.4195
1/29/2017 11:00,7.8465
1/29/2017 12:00,2.80325
1/29/2017 13:00,0.72725
1/29/2017 14:00,0.76575
1/29/2017 15:00,2.08375
1/29/2017 16:00,2.12625
1/29/2017 17:00,1.27125
1/29/2017 18:00,1.18075
1/29/2017 19:00,0.71175
1/29/2017 20:00,0.90875
1/29/2017 21:00,0.91575
1/29/2017 22:00,0.493
1/29/2017 23:00,0.48575
1/30/2017 0:00,0.451
1/30/2017 1:00,0.41675
1/30/2017 2:00,0.76175
1/30/2017 3:00,0.885
1/30/2017 4:00,1.585
1/30/2017 5:00,1.78825
1/30/2017 6:00,1.88875
1/30/2017 7:00,2.5475
1/30/2017 8:00,4.2165
1/30/2017 9:00,4.26025
1/30/2017 10:00,7.86325
1/30/2017 11:00,7.2055
1/30/2017 12:00,2.06025
1/30/2017 13:00,1.07025
1/30/2017 14:00,1.13375
1/30/2017 15:00,0.997
1/30/2017 16:00,0.947
1/30/2017 17:00,2.5735
1/30/2017 18:00,0.9955
1/30/2017 19:00,0.713
1/30/2017 20:00,0.781
1/30/2017 21:00,0.79425
1/30/2017 22:00,0.538
1/30/2017 23:00,0.4625
1/31/2017 0:00,0.4775
1/31/2017 1:00,0.51325
1/31/2017 2:00,0.453
1/31/2017 3:00,0.461
1/31/2017 4:00,0.41925
1/31/2017 5:00,0.46225
1/31/2017 6:00,1.344
1/31/2017 7:00,1.281
1/31/2017 8:00,1.17025
1/31/2017 9:00,1.11225
1/31/2017 10:00,2.80125
1/31/2017 11:00,4.33
1/31/2017 12:00,3.80675
1/31/2017 13:00,4.89525
1/31/2017 14:00,0.9335
1/31/2017 15:00,0.975
1/31/2017 16:00,1.894
1/31/2017 17:00,1.876
1/31/2017 18:00,1.15225
1/31/2017 19:00,0.762
1/31/2017 20:00,0.8045
1/31/2017 21:00,1.60925
1/31/2017 22:00,0.848
1/31/2017 23:00,0.48475
2/1/2017 0:00,0.453
2/1/2017 1:00,0.484
2/1/2017 2:00,0.44475
2/1/2017 3:00,0.463
2/1/2017 4:00,0.52075
2/1/2017 5:00,0.43625
2/1/2017 6:00,0.53275
2/1/2017 7:00,0.98625
2/1/2017 8:00,1.4155
2/1/2017 9:00,1.4225
2/1/2017 10:00,2.2295
2/1/2017 11:00,2.4885
2/1/2017 12:00,1.56175
2/1/2017 13:00,2.61775
2/1/2017 14:00,2.20275
2/1/2017 15:00,1.31975
2/1/2017 16:00,1.07375
2/1/2017 17:00,1.3345
2/1/2017 18:00,1.0865
2/1/2017 19:00,0.5795
2/1/2017 20:00,0.68275
2/1/2017 21:00,0.723
2/1/2017 22:00,0.47725
2/1/2017 23:00,0.49
2/2/2017 0:00,0.424
2/2/2017 1:00,0.40775
2/2/2017 2:00,0.5115
2/2/2017 3:00,0.50625
2/2/2017 4:00,0.4675
2/2/2017 5:00,0.3795
2/2/2017 6:00,0.49225
2/2/2017 7:00,0.86225
2/2/2017 8:00,1.03825
2/2/2017 9:00,0.69625
2/2/2017 10:00,2.13
2/2/2017 11:00,2.54675
2/2/2017 12:00,1.11025
2/2/2017 13:00,2.388
2/2/2017 14:00,3.25475
2/2/2017 15:00,3.77925
2/2/2017 16:00,4.948
2/2/2017 17:00,3.0635
2/2/2017 18:00,1.35325
2/2/2017 19:00,0.86725
2/2/2017 20:00,1.296
2/2/2017 21:00,1.037
2/2/2017 22:00,0.4385
2/2/2017 23:00,0.44525
2/3/2017 0:00,0.6205
2/3/2017 1:00,0.89975
2/3/2017 2:00,1.814
2/3/2017 3:00,1.1045
2/3/2017 4:00,1.95025
2/3/2017 5:00,1.69925
2/3/2017 6:00,2.1485
2/3/2017 7:00,2.41325
2/3/2017 8:00,3.895
2/3/2017 9:00,4.69125
2/3/2017 10:00,7.0405
2/3/2017 11:00,6.44075
2/3/2017 12:00,3.871
2/3/2017 13:00,2.46475
2/3/2017 14:00,1.72175
2/3/2017 15:00,1.8475
2/3/2017 16:00,2.41625
2/3/2017 17:00,1.9145
2/3/2017 18:00,2.53125
2/3/2017 19:00,2.8855
2/3/2017 20:00,2.94925
2/3/2017 21:00,1.52675
2/3/2017 22:00,0.66025
2/3/2017 23:00,0.4515
2/4/2017 0:00,0.9965
2/4/2017 1:00,0.986
2/4/2017 2:00,1.497
2/4/2017 3:00,1.361
2/4/2017 4:00,1.579
2/4/2017 5:00,1.66075
2/4/2017 6:00,1.73425
2/4/2017 7:00,2.0395
2/4/2017 8:00,1.746
2/4/2017 9:00,0.96125
2/4/2017 10:00,2.3185
2/4/2017 11:00,2.5035
2/4/2017 12:00,0.9615
2/4/2017 13:00,0.9315
2/4/2017 14:00,0.96425
2/4/2017 15:00,0.90725
2/4/2017 16:00,0.95
2/4/2017 17:00,1.0295
2/4/2017 18:00,1.1025
2/4/2017 19:00,0.86325
2/4/2017 20:00,0.811
2/4/2017 21:00,0.8025
2/4/2017 22:00,0.8275
2/4/2017 23:00,1.04775
2/5/2017 0:00,0.9315
2/5/2017 1:00,0.8175
2/5/2017 2:00,0.809
2/5/2017 3:00,0.94275
2/5/2017 4:00,1.0595
2/5/2017 5:00,0.87125
2/5/2017 6:00,0.94975
2/5/2017 7:00,0.99525
2/5/2017 8:00,0.9675
2/5/2017 9:00,1.07675
2/5/2017 10:00,2.32325
2/5/2017 11:00,2.45325
2/5/2017 12:00,2.329
2/5/2017 13:00,6.01675
2/5/2017 14:00,5.125
2/5/2017 15:00,6.78
2/5/2017 16:00,1.59875
2/5/2017 17:00,1.00225
2/5/2017 18:00,0.888
2/5/2017 19:00,0.76325
2/5/2017 20:00,0.87075
2/5/2017 21:00,0.75125
2/5/2017 22:00,0.614
2/5/2017 23:00,0.42275
2/6/2017 0:00,0.4445
2/6/2017 1:00,0.53025
2/6/2017 2:00,0.41875
2/6/2017 3:00,0.43175
2/6/2017 4:00,0.38575
2/6/2017 5:00,0.37925
2/6/2017 6:00,0.47225
2/6/2017 7:00,0.875
2/6/2017 8:00,0.8995
2/6/2017 9:00,1.0865
2/6/2017 10:00,2.2575
2/6/2017 11:00,3.16025
2/6/2017 12:00,1.1285
2/6/2017 13:00,0.814
2/6/2017 14:00,0.69075
2/6/2017 15:00,0.74875
2/6/2017 16:00,2.695
2/6/2017 17:00,2.25725
2/6/2017 18:00,0.8465
2/6/2017 19:00,0.77925
2/6/2017 20:00,0.73975
2/6/2017 21:00,0.865
2/6/2017 22:00,0.5895
2/6/2017 23:00,0.4995
2/7/2017 0:00,0.42875
2/7/2017 1:00,0.42175
2/7/2017 2:00,0.43625
2/7/2017 3:00,0.42175
2/7/2017 4:00,0.4555
2/7/2017 5:00,0.42625
2/7/2017 6:00,0.49575
2/7/2017 7:00,0.8815
2/7/2017 8:00,0.959
2/7/2017 9:00,1.80525
2/7/2017 10:00,3.56825
2/7/2017 11:00,2.8695
2/7/2017 12:00,1.1995
2/7/2017 13:00,0.85925
2/7/2017 14:00,1.259
2/7/2017 15:00,1.5625
2/7/2017 16:00,1.48075
2/7/2017 17:00,2.29725
2/7/2017 18:00,1.34575
2/7/2017 19:00,0.8985
2/7/2017 20:00,0.76975
2/7/2017 21:00,0.84475
2/7/2017 22:00,0.609
2/7/2017 23:00,0.5815
2/8/2017 0:00,0.64225
2/8/2017 1:00,0.5515
2/8/2017 2:00,0.57575
2/8/2017 3:00,0.52725
2/8/2017 4:00,0.543
2/8/2017 5:00,0.65925
2/8/2017 6:00,0.58325
2/8/2017 7:00,1.1765
2/8/2017 8:00,1.29575
2/8/2017 9:00,0.887
2/8/2017 10:00,1.97025
2/8/2017 11:00,4.26
2/8/2017 12:00,2.0565
2/8/2017 13:00,1.411
2/8/2017 14:00,0.71525
2/8/2017 15:00,1.1235
2/8/2017 16:00,1.25375
2/8/2017 17:00,1.32
2/8/2017 18:00,1.17
2/8/2017 19:00,0.78
2/8/2017 20:00,0.996
2/8/2017 21:00,1.228
2/8/2017 22:00,0.662
2/8/2017 23:00,0.522
2/9/2017 0:00,0.533
2/9/2017 1:00,0.54075
2/9/2017 2:00,0.50275
2/9/2017 3:00,0.5495
2/9/2017 4:00,0.49175
2/9/2017 5:00,0.54075
2/9/2017 6:00,0.88225
2/9/2017 7:00,1.824
2/9/2017 8:00,2.874
2/9/2017 9:00,4.2195
2/9/2017 10:00,3.71125
2/9/2017 11:00,3.631
2/9/2017 12:00,2.2355
2/9/2017 13:00,1.85175
2/9/2017 14:00,1.0555
2/9/2017 15:00,0.90525
2/9/2017 16:00,1.081
2/9/2017 17:00,1.1665
2/9/2017 18:00,1.01375
2/9/2017 19:00,0.76525
2/9/2017 20:00,0.86125
2/9/2017 21:00,2.84675
2/9/2017 22:00,1.05175
2/9/2017 23:00,0.57625
2/10/2017 0:00,0.528
2/10/2017 1:00,0.52625
2/10/2017 2:00,0.49
2/10/2017 3:00,0.53775
2/10/2017 4:00,1.005
2/10/2017 5:00,1.07325
2/10/2017 6:00,1.1235
2/10/2017 7:00,1.449
2/10/2017 8:00,1.67025
2/10/2017 9:00,4.06725
2/10/2017 10:00,5.0585
2/10/2017 11:00,4.43775
2/10/2017 12:00,1.424
2/10/2017 13:00,1.099
2/10/2017 14:00,2.37425
2/10/2017 15:00,1.01775
2/10/2017 16:00,1.32375
2/10/2017 17:00,0.98
2/10/2017 18:00,1.0735
2/10/2017 19:00,0.8135
2/10/2017 20:00,0.7915
2/10/2017 21:00,0.77975
2/10/2017 22:00,0.6845
2/10/2017 23:00,0.54525
2/11/2017 0:00,0.59825
2/11/2017 1:00,0.53725
2/11/2017 2:00,0.535
2/11/2017 3:00,0.46775
2/11/2017 4:00,0.52425
2/11/2017 5:00,0.4925
2/11/2017 6:00,0.55225
2/11/2017 7:00,1.05625
2/11/2017 8:00,0.87925
2/11/2017 9:00,0.84825
2/11/2017 10:00,2.18625
2/11/2017 11:00,2.805
2/11/2017 12:00,1.2465
2/11/2017 13:00,1.5595
2/11/2017 14:00,1.1775
2/11/2017 15:00,3.82875
2/11/2017 16:00,2.0645
2/11/2017 17:00,1.53175
2/11/2017 18:00,3.565
2/11/2017 19:00,0.828
2/11/2017 20:00,1.05325
2/11/2017 21:00,1.09675
2/11/2017 22:00,0.589
2/11/2017 23:00,0.51425
2/12/2017 0:00,0.50775
2/12/2017 1:00,0.506
2/12/2017 2:00,0.63975
2/12/2017 3:00,0.51975
2/12/2017 4:00,0.549
2/12/2017 5:00,0.518
2/12/2017 6:00,0.56375
2/12/2017 7:00,1.11225
2/12/2017 8:00,0.861
2/12/2017 9:00,1.06575
2/12/2017 10:00,2.492
2/12/2017 11:00,2.4805
2/12/2017 12:00,0.7985
2/12/2017 13:00,1.083
2/12/2017 14:00,0.95825
2/12/2017 15:00,1.02575
2/12/2017 16:00,1.103
2/12/2017 17:00,1.43325
2/12/2017 18:00,1.47425
2/12/2017 19:00,1.3665
2/12/2017 20:00,1.40775
2/12/2017 21:00,1.147
2/12/2017 22:00,0.64825
2/12/2017 23:00,0.6115
2/13/2017 0:00,0.52575
2/13/2017 1:00,0.4965
2/13/2017 2:00,0.5385
2/13/2017 3:00,0.571
2/13/2017 4:00,0.54125
2/13/2017 5:00,0.49225
2/13/2017 6:00,0.55625
2/13/2017 7:00,1.00275
2/13/2017 8:00,1.056
2/13/2017 9:00,1.383
2/13/2017 10:00,2.17725
2/13/2017 11:00,2.69825
2/13/2017 12:00,1.07975
2/13/2017 13:00,1.00425
2/13/2017 14:00,3.50425
2/13/2017 15:00,1.9095
2/13/2017 16:00,1.35025
2/13/2017 17:00,1.25375
2/13/2017 18:00,1.81775
2/13/2017 19:00,0.65
2/13/2017 20:00,0.7095
2/13/2017 21:00,0.6565
2/13/2017 22:00,0.44175
2/13/2017 23:00,0.49
2/14/2017 0:00,0.4665
2/14/2017 1:00,0.4195
2/14/2017 2:00,0.44575
2/14/2017 3:00,0.45375
2/14/2017 4:00,0.4125
2/14/2017 5:00,0.47475
2/14/2017 6:00,0.54825
2/14/2017 7:00,0.8975
2/14/2017 8:00,0.79425
2/14/2017 9:00,0.976
2/14/2017 10:00,2.0915
2/14/2017 11:00,2.22525
2/14/2017 12:00,0.6655
2/14/2017 13:00,1.10225
2/14/2017 14:00,4.004
2/14/2017 15:00,2.92775
2/14/2017 16:00,2.11425
2/14/2017 17:00,2.04775
2/14/2017 18:00,1.10675
2/14/2017 19:00,0.85375
2/14/2017 20:00,0.745
2/14/2017 21:00,1.07275
2/14/2017 22:00,1.1395
2/14/2017 23:00,0.814
2/15/2017 0:00,0.45625
2/15/2017 1:00,0.75125
2/15/2017 2:00,1.116
2/15/2017 3:00,1.9015
2/15/2017 4:00,1.61525
2/15/2017 5:00,2.0205
2/15/2017 6:00,2.0545
2/15/2017 7:00,2.60225
2/15/2017 8:00,3.985
2/15/2017 9:00,4.18225
2/15/2017 10:00,5.89775
2/15/2017 11:00,5.63875
2/15/2017 12:00,1.98625
2/15/2017 13:00,0.87375
2/15/2017 14:00,2.61775
2/15/2017 15:00,1.20725
2/15/2017 16:00,0.95475
2/15/2017 17:00,1.06175
2/15/2017 18:00,1.427
2/15/2017 19:00,2.78075
2/15/2017 20:00,2.97075
2/15/2017 21:00,1.52075
2/15/2017 22:00,0.787
2/15/2017 23:00,0.54625
2/16/2017 0:00,0.455
2/16/2017 1:00,0.8455
2/16/2017 2:00,0.74575
2/16/2017 3:00,1.431
2/16/2017 4:00,1.57025
2/16/2017 5:00,1.97075
2/16/2017 6:00,2.71
2/16/2017 7:00,3.0765
2/16/2017 8:00,3.45825
2/16/2017 9:00,4.70725
2/16/2017 10:00,5.79225
2/16/2017 11:00,6.57325
2/16/2017 12:00,2.4295
2/16/2017 13:00,1.02525
2/16/2017 14:00,1.11625
